Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCartographyTable,Long Statement,The length of the statement "ItemTypes.CARTOGRAPHY_TABLE_TYPE=ItemTypeBuilder.builder(ItemCartographyTableStack.class).vanillaItem(VanillaItemId.CARTOGRAPHY_TABLE).build();" is 143.,3259
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCarvedPumpkin,Long Statement,The length of the statement "ItemTypes.CARVED_PUMPKIN_TYPE=ItemTypeBuilder.builder(ItemCarvedPumpkinStack.class).vanillaItem(VanillaItemId.CARVED_PUMPKIN).build();" is 134.,3267
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCatSpawnEgg,Long Statement,The length of the statement "ItemTypes.CAT_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemCatSpawnEggStack.class).vanillaItem(VanillaItemId.CAT_SPAWN_EGG).build();" is 130.,3275
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCaveSpiderSpawnEgg,Long Statement,The length of the statement "ItemTypes.CAVE_SPIDER_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemCaveSpiderSpawnEggStack.class).vanillaItem(VanillaItemId.CAVE_SPIDER_SPAWN_EGG).build();" is 153.,3291
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCaveVines,Long Statement,The length of the statement "ItemTypes.CAVE_VINES_TYPE=ItemTypeBuilder.builder(ItemCaveVinesStack.class).vanillaItem(VanillaItemId.CAVE_VINES).build();" is 122.,3299
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCaveVinesBodyWithBerries,Long Statement,The length of the statement "ItemTypes.CAVE_VINES_BODY_WITH_BERRIES_TYPE=ItemTypeBuilder.builder(ItemCaveVinesBodyWithBerriesStack.class).vanillaItem(VanillaItemId.CAVE_VINES_BODY_WITH_BERRIES).build();" is 173.,3307
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCaveVinesHeadWithBerries,Long Statement,The length of the statement "ItemTypes.CAVE_VINES_HEAD_WITH_BERRIES_TYPE=ItemTypeBuilder.builder(ItemCaveVinesHeadWithBerriesStack.class).vanillaItem(VanillaItemId.CAVE_VINES_HEAD_WITH_BERRIES).build();" is 173.,3315
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChainCommandBlock,Long Statement,The length of the statement "ItemTypes.CHAIN_COMMAND_BLOCK_TYPE=ItemTypeBuilder.builder(ItemChainCommandBlockStack.class).vanillaItem(VanillaItemId.CHAIN_COMMAND_BLOCK).build();" is 148.,3331
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChainmailBoots,Long Statement,The length of the statement "ItemTypes.CHAINMAIL_BOOTS_TYPE=ItemTypeBuilder.builder(ItemChainmailBootsStack.class).vanillaItem(VanillaItemId.CHAINMAIL_BOOTS).build();" is 137.,3339
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChainmailChestplate,Long Statement,The length of the statement "ItemTypes.CHAINMAIL_CHESTPLATE_TYPE=ItemTypeBuilder.builder(ItemChainmailChestplateStack.class).vanillaItem(VanillaItemId.CHAINMAIL_CHESTPLATE).build();" is 152.,3347
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChainmailHelmet,Long Statement,The length of the statement "ItemTypes.CHAINMAIL_HELMET_TYPE=ItemTypeBuilder.builder(ItemChainmailHelmetStack.class).vanillaItem(VanillaItemId.CHAINMAIL_HELMET).build();" is 140.,3355
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChainmailLeggings,Long Statement,The length of the statement "ItemTypes.CHAINMAIL_LEGGINGS_TYPE=ItemTypeBuilder.builder(ItemChainmailLeggingsStack.class).vanillaItem(VanillaItemId.CHAINMAIL_LEGGINGS).build();" is 146.,3363
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChemicalHeat,Long Statement,The length of the statement "ItemTypes.CHEMICAL_HEAT_TYPE=ItemTypeBuilder.builder(ItemChemicalHeatStack.class).vanillaItem(VanillaItemId.CHEMICAL_HEAT).build();" is 131.,3379
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChemistryTable,Long Statement,The length of the statement "ItemTypes.CHEMISTRY_TABLE_TYPE=ItemTypeBuilder.builder(ItemChemistryTableStack.class).vanillaItem(VanillaItemId.CHEMISTRY_TABLE).build();" is 137.,3387
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryBoat,Long Statement,The length of the statement "ItemTypes.CHERRY_BOAT_TYPE=ItemTypeBuilder.builder(ItemCherryBoatStack.class).vanillaItem(VanillaItemId.CHERRY_BOAT).build();" is 125.,3395
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryButton,Long Statement,The length of the statement "ItemTypes.CHERRY_BUTTON_TYPE=ItemTypeBuilder.builder(ItemCherryButtonStack.class).vanillaItem(VanillaItemId.CHERRY_BUTTON).build();" is 131.,3403
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryChestBoat,Long Statement,The length of the statement "ItemTypes.CHERRY_CHEST_BOAT_TYPE=ItemTypeBuilder.builder(ItemCherryChestBoatStack.class).vanillaItem(VanillaItemId.CHERRY_CHEST_BOAT).build();" is 142.,3411
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryDoor,Long Statement,The length of the statement "ItemTypes.CHERRY_DOOR_TYPE=ItemTypeBuilder.builder(ItemCherryDoorStack.class).vanillaItem(VanillaItemId.CHERRY_DOOR).build();" is 125.,3419
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryDoubleSlab,Long Statement,The length of the statement "ItemTypes.CHERRY_DOUBLE_SLAB_TYPE=ItemTypeBuilder.builder(ItemCherryDoubleSlabStack.class).vanillaItem(VanillaItemId.CHERRY_DOUBLE_SLAB).build();" is 145.,3427
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryFence,Long Statement,The length of the statement "ItemTypes.CHERRY_FENCE_TYPE=ItemTypeBuilder.builder(ItemCherryFenceStack.class).vanillaItem(VanillaItemId.CHERRY_FENCE).build();" is 128.,3435
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryFenceGate,Long Statement,The length of the statement "ItemTypes.CHERRY_FENCE_GATE_TYPE=ItemTypeBuilder.builder(ItemCherryFenceGateStack.class).vanillaItem(VanillaItemId.CHERRY_FENCE_GATE).build();" is 142.,3443
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryHangingSign,Long Statement,The length of the statement "ItemTypes.CHERRY_HANGING_SIGN_TYPE=ItemTypeBuilder.builder(ItemCherryHangingSignStack.class).vanillaItem(VanillaItemId.CHERRY_HANGING_SIGN).build();" is 148.,3451
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryLeaves,Long Statement,The length of the statement "ItemTypes.CHERRY_LEAVES_TYPE=ItemTypeBuilder.builder(ItemCherryLeavesStack.class).vanillaItem(VanillaItemId.CHERRY_LEAVES).build();" is 131.,3459
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryLog,Long Statement,The length of the statement "ItemTypes.CHERRY_LOG_TYPE=ItemTypeBuilder.builder(ItemCherryLogStack.class).vanillaItem(VanillaItemId.CHERRY_LOG).build();" is 122.,3467
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryPlanks,Long Statement,The length of the statement "ItemTypes.CHERRY_PLANKS_TYPE=ItemTypeBuilder.builder(ItemCherryPlanksStack.class).vanillaItem(VanillaItemId.CHERRY_PLANKS).build();" is 131.,3475
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryPressurePlate,Long Statement,The length of the statement "ItemTypes.CHERRY_PRESSURE_PLATE_TYPE=ItemTypeBuilder.builder(ItemCherryPressurePlateStack.class).vanillaItem(VanillaItemId.CHERRY_PRESSURE_PLATE).build();" is 154.,3483
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherrySapling,Long Statement,The length of the statement "ItemTypes.CHERRY_SAPLING_TYPE=ItemTypeBuilder.builder(ItemCherrySaplingStack.class).vanillaItem(VanillaItemId.CHERRY_SAPLING).build();" is 134.,3491
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherrySign,Long Statement,The length of the statement "ItemTypes.CHERRY_SIGN_TYPE=ItemTypeBuilder.builder(ItemCherrySignStack.class).vanillaItem(VanillaItemId.CHERRY_SIGN).build();" is 125.,3499
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherrySlab,Long Statement,The length of the statement "ItemTypes.CHERRY_SLAB_TYPE=ItemTypeBuilder.builder(ItemCherrySlabStack.class).vanillaItem(VanillaItemId.CHERRY_SLAB).build();" is 125.,3507
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryStairs,Long Statement,The length of the statement "ItemTypes.CHERRY_STAIRS_TYPE=ItemTypeBuilder.builder(ItemCherryStairsStack.class).vanillaItem(VanillaItemId.CHERRY_STAIRS).build();" is 131.,3515
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryStandingSign,Long Statement,The length of the statement "ItemTypes.CHERRY_STANDING_SIGN_TYPE=ItemTypeBuilder.builder(ItemCherryStandingSignStack.class).vanillaItem(VanillaItemId.CHERRY_STANDING_SIGN).build();" is 151.,3523
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryTrapdoor,Long Statement,The length of the statement "ItemTypes.CHERRY_TRAPDOOR_TYPE=ItemTypeBuilder.builder(ItemCherryTrapdoorStack.class).vanillaItem(VanillaItemId.CHERRY_TRAPDOOR).build();" is 137.,3531
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryWallSign,Long Statement,The length of the statement "ItemTypes.CHERRY_WALL_SIGN_TYPE=ItemTypeBuilder.builder(ItemCherryWallSignStack.class).vanillaItem(VanillaItemId.CHERRY_WALL_SIGN).build();" is 139.,3539
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCherryWood,Long Statement,The length of the statement "ItemTypes.CHERRY_WOOD_TYPE=ItemTypeBuilder.builder(ItemCherryWoodStack.class).vanillaItem(VanillaItemId.CHERRY_WOOD).build();" is 125.,3547
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChestBoat,Long Statement,The length of the statement "ItemTypes.CHEST_BOAT_TYPE=ItemTypeBuilder.builder(ItemChestBoatStack.class).vanillaItem(VanillaItemId.CHEST_BOAT).build();" is 122.,3563
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChestMinecart,Long Statement,The length of the statement "ItemTypes.CHEST_MINECART_TYPE=ItemTypeBuilder.builder(ItemChestMinecartStack.class).vanillaItem(VanillaItemId.CHEST_MINECART).build();" is 134.,3571
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChickenSpawnEgg,Long Statement,The length of the statement "ItemTypes.CHICKEN_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemChickenSpawnEggStack.class).vanillaItem(VanillaItemId.CHICKEN_SPAWN_EGG).build();" is 142.,3587
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledBookshelf,Long Statement,The length of the statement "ItemTypes.CHISELED_BOOKSHELF_TYPE=ItemTypeBuilder.builder(ItemChiseledBookshelfStack.class).vanillaItem(VanillaItemId.CHISELED_BOOKSHELF).build();" is 146.,3595
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledCopper,Long Statement,The length of the statement "ItemTypes.CHISELED_COPPER_TYPE=ItemTypeBuilder.builder(ItemChiseledCopperStack.class).vanillaItem(VanillaItemId.CHISELED_COPPER).build();" is 137.,3603
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledDeepslate,Long Statement,The length of the statement "ItemTypes.CHISELED_DEEPSLATE_TYPE=ItemTypeBuilder.builder(ItemChiseledDeepslateStack.class).vanillaItem(VanillaItemId.CHISELED_DEEPSLATE).build();" is 146.,3611
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledNetherBricks,Long Statement,The length of the statement "ItemTypes.CHISELED_NETHER_BRICKS_TYPE=ItemTypeBuilder.builder(ItemChiseledNetherBricksStack.class).vanillaItem(VanillaItemId.CHISELED_NETHER_BRICKS).build();" is 157.,3619
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledPolishedBlackstone,Long Statement,The length of the statement "ItemTypes.CHISELED_POLISHED_BLACKSTONE_TYPE=ItemTypeBuilder.builder(ItemChiseledPolishedBlackstoneStack.class).vanillaItem(VanillaItemId.CHISELED_POLISHED_BLACKSTONE).build();" is 175.,3627
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledTuff,Long Statement,The length of the statement "ItemTypes.CHISELED_TUFF_TYPE=ItemTypeBuilder.builder(ItemChiseledTuffStack.class).vanillaItem(VanillaItemId.CHISELED_TUFF).build();" is 131.,3635
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChiseledTuffBricks,Long Statement,The length of the statement "ItemTypes.CHISELED_TUFF_BRICKS_TYPE=ItemTypeBuilder.builder(ItemChiseledTuffBricksStack.class).vanillaItem(VanillaItemId.CHISELED_TUFF_BRICKS).build();" is 151.,3643
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChorusFlower,Long Statement,The length of the statement "ItemTypes.CHORUS_FLOWER_TYPE=ItemTypeBuilder.builder(ItemChorusFlowerStack.class).vanillaItem(VanillaItemId.CHORUS_FLOWER).build();" is 131.,3651
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChorusFruit,Long Statement,The length of the statement "ItemTypes.CHORUS_FRUIT_TYPE=ItemTypeBuilder.builder(ItemChorusFruitStack.class).vanillaItem(VanillaItemId.CHORUS_FRUIT).build();" is 128.,3659
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initChorusPlant,Long Statement,The length of the statement "ItemTypes.CHORUS_PLANT_TYPE=ItemTypeBuilder.builder(ItemChorusPlantStack.class).vanillaItem(VanillaItemId.CHORUS_PLANT).build();" is 128.,3667
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initClientRequestPlaceholderBlock,Long Statement,The length of the statement "ItemTypes.CLIENT_REQUEST_PLACEHOLDER_BLOCK_TYPE=ItemTypeBuilder.builder(ItemClientRequestPlaceholderBlockStack.class).vanillaItem(VanillaItemId.CLIENT_REQUEST_PLACEHOLDER_BLOCK).build();" is 186.,3691
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoalBlock,Long Statement,The length of the statement "ItemTypes.COAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemCoalBlockStack.class).vanillaItem(VanillaItemId.COAL_BLOCK).build();" is 122.,3715
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoastArmorTrimSmithingTemplate,Long Statement,The length of the statement "ItemTypes.COAST_ARMOR_TRIM_SMITHING_TEMPLATE_TYPE=ItemTypeBuilder.builder(ItemCoastArmorTrimSmithingTemplateStack.class).vanillaItem(VanillaItemId.COAST_ARMOR_TRIM_SMITHING_TEMPLATE).build();" is 191.,3731
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobbledDeepslate,Long Statement,The length of the statement "ItemTypes.COBBLED_DEEPSLATE_TYPE=ItemTypeBuilder.builder(ItemCobbledDeepslateStack.class).vanillaItem(VanillaItemId.COBBLED_DEEPSLATE).build();" is 143.,3739
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobbledDeepslateDoubleSlab,Long Statement,The length of the statement "ItemTypes.COBBLED_DEEPSLATE_DOUBLE_SLAB_TYPE=ItemTypeBuilder.builder(ItemCobbledDeepslateDoubleSlabStack.class).vanillaItem(VanillaItemId.COBBLED_DEEPSLATE_DOUBLE_SLAB).build();" is 177.,3747
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobbledDeepslateSlab,Long Statement,The length of the statement "ItemTypes.COBBLED_DEEPSLATE_SLAB_TYPE=ItemTypeBuilder.builder(ItemCobbledDeepslateSlabStack.class).vanillaItem(VanillaItemId.COBBLED_DEEPSLATE_SLAB).build();" is 157.,3755
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobbledDeepslateStairs,Long Statement,The length of the statement "ItemTypes.COBBLED_DEEPSLATE_STAIRS_TYPE=ItemTypeBuilder.builder(ItemCobbledDeepslateStairsStack.class).vanillaItem(VanillaItemId.COBBLED_DEEPSLATE_STAIRS).build();" is 163.,3763
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobbledDeepslateWall,Long Statement,The length of the statement "ItemTypes.COBBLED_DEEPSLATE_WALL_TYPE=ItemTypeBuilder.builder(ItemCobbledDeepslateWallStack.class).vanillaItem(VanillaItemId.COBBLED_DEEPSLATE_WALL).build();" is 157.,3771
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobblestone,Long Statement,The length of the statement "ItemTypes.COBBLESTONE_TYPE=ItemTypeBuilder.builder(ItemCobblestoneStack.class).vanillaItem(VanillaItemId.COBBLESTONE).build();" is 126.,3779
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobblestoneSlab,Long Statement,The length of the statement "ItemTypes.COBBLESTONE_SLAB_TYPE=ItemTypeBuilder.builder(ItemCobblestoneSlabStack.class).vanillaItem(VanillaItemId.COBBLESTONE_SLAB).build();" is 140.,3787
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCobblestoneWall,Long Statement,The length of the statement "ItemTypes.COBBLESTONE_WALL_TYPE=ItemTypeBuilder.builder(ItemCobblestoneWallStack.class).vanillaItem(VanillaItemId.COBBLESTONE_WALL).build();" is 140.,3795
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCocoaBeans,Long Statement,The length of the statement "ItemTypes.COCOA_BEANS_TYPE=ItemTypeBuilder.builder(ItemCocoaBeansStack.class).vanillaItem(VanillaItemId.COCOA_BEANS).build();" is 125.,3811
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCodBucket,Long Statement,The length of the statement "ItemTypes.COD_BUCKET_TYPE=ItemTypeBuilder.builder(ItemCodBucketStack.class).vanillaItem(VanillaItemId.COD_BUCKET).build();" is 122.,3827
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCodSpawnEgg,Long Statement,The length of the statement "ItemTypes.COD_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemCodSpawnEggStack.class).vanillaItem(VanillaItemId.COD_SPAWN_EGG).build();" is 130.,3835
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initColoredTorchBp,Long Statement,The length of the statement "ItemTypes.COLORED_TORCH_BP_TYPE=ItemTypeBuilder.builder(ItemColoredTorchBpStack.class).vanillaItem(VanillaItemId.COLORED_TORCH_BP).build();" is 139.,3843
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initColoredTorchRg,Long Statement,The length of the statement "ItemTypes.COLORED_TORCH_RG_TYPE=ItemTypeBuilder.builder(ItemColoredTorchRgStack.class).vanillaItem(VanillaItemId.COLORED_TORCH_RG).build();" is 139.,3851
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCommandBlock,Long Statement,The length of the statement "ItemTypes.COMMAND_BLOCK_TYPE=ItemTypeBuilder.builder(ItemCommandBlockStack.class).vanillaItem(VanillaItemId.COMMAND_BLOCK).build();" is 131.,3859
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCommandBlockMinecart,Long Statement,The length of the statement "ItemTypes.COMMAND_BLOCK_MINECART_TYPE=ItemTypeBuilder.builder(ItemCommandBlockMinecartStack.class).vanillaItem(VanillaItemId.COMMAND_BLOCK_MINECART).build();" is 157.,3867
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initComparator,Long Statement,The length of the statement "ItemTypes.COMPARATOR_TYPE=ItemTypeBuilder.builder(ItemComparatorStack.class).vanillaItem(VanillaItemId.COMPARATOR).build();" is 123.,3875
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initConcretePowder,Long Statement,The length of the statement "ItemTypes.CONCRETE_POWDER_TYPE=ItemTypeBuilder.builder(ItemConcretePowderStack.class).vanillaItem(VanillaItemId.CONCRETE_POWDER).build();" is 137.,3915
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedBeef,Long Statement,The length of the statement "ItemTypes.COOKED_BEEF_TYPE=ItemTypeBuilder.builder(ItemCookedBeefStack.class).vanillaItem(VanillaItemId.COOKED_BEEF).build();" is 125.,3931
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedChicken,Long Statement,The length of the statement "ItemTypes.COOKED_CHICKEN_TYPE=ItemTypeBuilder.builder(ItemCookedChickenStack.class).vanillaItem(VanillaItemId.COOKED_CHICKEN).build();" is 134.,3939
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedCod,Long Statement,The length of the statement "ItemTypes.COOKED_COD_TYPE=ItemTypeBuilder.builder(ItemCookedCodStack.class).vanillaItem(VanillaItemId.COOKED_COD).build();" is 122.,3947
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedMutton,Long Statement,The length of the statement "ItemTypes.COOKED_MUTTON_TYPE=ItemTypeBuilder.builder(ItemCookedMuttonStack.class).vanillaItem(VanillaItemId.COOKED_MUTTON).build();" is 131.,3955
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedPorkchop,Long Statement,The length of the statement "ItemTypes.COOKED_PORKCHOP_TYPE=ItemTypeBuilder.builder(ItemCookedPorkchopStack.class).vanillaItem(VanillaItemId.COOKED_PORKCHOP).build();" is 137.,3963
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedRabbit,Long Statement,The length of the statement "ItemTypes.COOKED_RABBIT_TYPE=ItemTypeBuilder.builder(ItemCookedRabbitStack.class).vanillaItem(VanillaItemId.COOKED_RABBIT).build();" is 131.,3971
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCookedSalmon,Long Statement,The length of the statement "ItemTypes.COOKED_SALMON_TYPE=ItemTypeBuilder.builder(ItemCookedSalmonStack.class).vanillaItem(VanillaItemId.COOKED_SALMON).build();" is 131.,3979
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperBlock,Long Statement,The length of the statement "ItemTypes.COPPER_BLOCK_TYPE=ItemTypeBuilder.builder(ItemCopperBlockStack.class).vanillaItem(VanillaItemId.COPPER_BLOCK).build();" is 128.,3995
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperBulb,Long Statement,The length of the statement "ItemTypes.COPPER_BULB_TYPE=ItemTypeBuilder.builder(ItemCopperBulbStack.class).vanillaItem(VanillaItemId.COPPER_BULB).build();" is 125.,4003
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperDoor,Long Statement,The length of the statement "ItemTypes.COPPER_DOOR_TYPE=ItemTypeBuilder.builder(ItemCopperDoorStack.class).vanillaItem(VanillaItemId.COPPER_DOOR).build();" is 125.,4011
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperGrate,Long Statement,The length of the statement "ItemTypes.COPPER_GRATE_TYPE=ItemTypeBuilder.builder(ItemCopperGrateStack.class).vanillaItem(VanillaItemId.COPPER_GRATE).build();" is 128.,4019
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperIngot,Long Statement,The length of the statement "ItemTypes.COPPER_INGOT_TYPE=ItemTypeBuilder.builder(ItemCopperIngotStack.class).vanillaItem(VanillaItemId.COPPER_INGOT).build();" is 128.,4027
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperOre,Long Statement,The length of the statement "ItemTypes.COPPER_ORE_TYPE=ItemTypeBuilder.builder(ItemCopperOreStack.class).vanillaItem(VanillaItemId.COPPER_ORE).build();" is 122.,4035
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCopperTrapdoor,Long Statement,The length of the statement "ItemTypes.COPPER_TRAPDOOR_TYPE=ItemTypeBuilder.builder(ItemCopperTrapdoorStack.class).vanillaItem(VanillaItemId.COPPER_TRAPDOOR).build();" is 137.,4043
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoralBlock,Long Statement,The length of the statement "ItemTypes.CORAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemCoralBlockStack.class).vanillaItem(VanillaItemId.CORAL_BLOCK).build();" is 125.,4059
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoralFanDead,Long Statement,The length of the statement "ItemTypes.CORAL_FAN_DEAD_TYPE=ItemTypeBuilder.builder(ItemCoralFanDeadStack.class).vanillaItem(VanillaItemId.CORAL_FAN_DEAD).build();" is 133.,4075
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoralFanHang,Long Statement,The length of the statement "ItemTypes.CORAL_FAN_HANG_TYPE=ItemTypeBuilder.builder(ItemCoralFanHangStack.class).vanillaItem(VanillaItemId.CORAL_FAN_HANG).build();" is 133.,4083
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoralFanHang2,Long Statement,The length of the statement "ItemTypes.CORAL_FAN_HANG2_TYPE=ItemTypeBuilder.builder(ItemCoralFanHang2Stack.class).vanillaItem(VanillaItemId.CORAL_FAN_HANG2).build();" is 136.,4091
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCoralFanHang3,Long Statement,The length of the statement "ItemTypes.CORAL_FAN_HANG3_TYPE=ItemTypeBuilder.builder(ItemCoralFanHang3Stack.class).vanillaItem(VanillaItemId.CORAL_FAN_HANG3).build();" is 136.,4099
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCornflower,Long Statement,The length of the statement "ItemTypes.CORNFLOWER_TYPE=ItemTypeBuilder.builder(ItemCornflowerStack.class).vanillaItem(VanillaItemId.CORNFLOWER).build();" is 123.,4107
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCowSpawnEgg,Long Statement,The length of the statement "ItemTypes.COW_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemCowSpawnEggStack.class).vanillaItem(VanillaItemId.COW_SPAWN_EGG).build();" is 130.,4115
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrackedDeepslateBricks,Long Statement,The length of the statement "ItemTypes.CRACKED_DEEPSLATE_BRICKS_TYPE=ItemTypeBuilder.builder(ItemCrackedDeepslateBricksStack.class).vanillaItem(VanillaItemId.CRACKED_DEEPSLATE_BRICKS).build();" is 163.,4123
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrackedDeepslateTiles,Long Statement,The length of the statement "ItemTypes.CRACKED_DEEPSLATE_TILES_TYPE=ItemTypeBuilder.builder(ItemCrackedDeepslateTilesStack.class).vanillaItem(VanillaItemId.CRACKED_DEEPSLATE_TILES).build();" is 160.,4131
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrackedNetherBricks,Long Statement,The length of the statement "ItemTypes.CRACKED_NETHER_BRICKS_TYPE=ItemTypeBuilder.builder(ItemCrackedNetherBricksStack.class).vanillaItem(VanillaItemId.CRACKED_NETHER_BRICKS).build();" is 154.,4139
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrackedPolishedBlackstoneBricks,Long Statement,The length of the statement "ItemTypes.CRACKED_POLISHED_BLACKSTONE_BRICKS_TYPE=ItemTypeBuilder.builder(ItemCrackedPolishedBlackstoneBricksStack.class).vanillaItem(VanillaItemId.CRACKED_POLISHED_BLACKSTONE_BRICKS).build();" is 192.,4147
